id,doc_id,doc_type,year,drug,off label use,fatigue,pyrexia,diarrhoea,nausea,dyspnoea,pain,drug ineffective,arthralgia,headache,vomiting,pneumonia,condition aggravated,malaise,weight decreased,rash,anaemia,weight increased,decreased appetite,asthenia,pruritus,dizziness,abdominal pain,covid-19,acute kidney injury,hypertension,cough,neutropenia,inappropriate schedule of product administration,pain in extremity,death,intentional product use issue,hypotension,nasopharyngitis,thrombocytopenia,device expulsion,febrile neutropenia,fall,white blood cell count decreased,blood pressure increased,platelet count decreased,infusion related reaction,constipation,sepsis,confusional state,infection,urinary tract infection,back pain,peripheral swelling,product use issue,hypersensitivity,general physical health deterioration,neutrophil count decreased,alopecia,joint swelling,abdominal discomfort,sinusitis,rheumatoid arthritis,alanine aminotransferase increased,insomnia,anxiety,erythema,malignant neoplasm progression,complication of device insertion,gait disturbance,abdominal pain upper,dehydration,product dose omission issue,product use in unapproved indication,chest pain,stomatitis,blood pressure fluctuation,therapeutic product effect decreased,hypoaesthesia,oedema peripheral,drug intolerance,muscle spasms,swelling,somnolence,urticaria,musculoskeletal stiffness,chills,hepatic enzyme increased,drug hypersensitivity,aspartate aminotransferase increased,device dislocation,hypokalaemia,tachycardia,discomfort,interstitial lung disease,c-reactive protein increased,cardiac failure,arthropathy,cytokine release syndrome,contusion,myalgia,atrial fibrillation,heart rate decreased,renal impairment,maternal exposure during pregnancy,paraesthesia,heart rate increased,lower respiratory tract infection,therapeutic product effect incomplete,muscular weakness,oropharyngeal pain,depression,contraindicated product administered,incorrect dose administered,feeling abnormal,abdominal distension,influenza,gastrointestinal disorder,syncope,pulmonary embolism,chest discomfort,hyponatraemia,hepatic function abnormal,disease progression,renal failure,haemoglobin decreased,blood creatinine increased,pancytopenia,tremor,seizure,mobility decreased,respiratory failure,toxicity to various agents,multiple organ dysfunction syndrome,oxygen saturation decreased,synovitis,pleural effusion,bronchitis,blister,leukopenia,inflammation,lymphocyte count decreased,illness,systemic lupus erythematosus,treatment failure,pericarditis,blood pressure systolic increased,arthritis,wound,complication of device removal,glossodynia,dysphagia,blood pressure decreased,colitis,impaired healing,flushing,device breakage,hyperhidrosis,hand deformity,septic shock,neuropathy peripheral,asthma,memory impairment,pemphigus,overdose,stress,herpes zoster,irritable bowel syndrome,sleep disorder,pneumonitis,productive cough,hypoxia,loss of personal independence in daily activities,device placement issue,cerebrovascular accident,hepatic cytolysis,drug interaction,crohn^s disease,neoplasm progression,rhinorrhoea,loss of consciousness,anti-cyclic citrullinated peptide antibody positive,haematochezia,blood glucose increased,ill-defined disorder,haemorrhage,palpitations,myelosuppression,liver disorder,blood cholesterol increased,nasal congestion,wheezing,ascites,epistaxis,balance disorder,dyspepsia,hyperkalaemia,injection site pain,pneumonia aspiration,hypothyroidism,helicobacter infection,dry mouth,hyperglycaemia,folliculitis,duodenal ulcer perforation,cardiac arrest,cellulitis,drug-induced liver injury,dyspnoea exertional,gastrointestinal haemorrhage,migraine,blood bilirubin increased,vertigo,myocardial infarction,therapeutic response shortened,vision blurred,colitis ulcerative,muscle injury,hallucination,dyskinesia,hypoglycaemia,foreign body in reproductive tract,white blood cell count increased,covid-19 pneumonia,rash maculo-papular,hepatic failure,body temperature decreased,visual impairment,exposure during pregnancy,intentional product misuse,electrocardiogram qt prolonged,psoriatic arthropathy,delirium,mucosal inflammation,oedema,"sleep disorder due to general medical condition, insomnia type",anaphylactic reaction,foetal exposure during pregnancy,rhabdomyolysis,blood alkaline phosphatase increased,osteoarthritis,skin ulcer,diabetes mellitus,embedded device,device issue,lung disorder,coma,hypocalcaemia,dysphonia,bradycardia,rectal haemorrhage,drug level below therapeutic,heart rate irregular,intestinal obstruction,neck pain,procedural pain,influenza like illness,basal cell carcinoma,upper respiratory tract infection,agitation,acute respiratory failure,red blood cell count decreased,deep vein thrombosis,night sweats,flatulence,rash pruritic,feeling hot,cholestasis,hot flush,proteinuria,gamma-glutamyltransferase increased,psoriasis,blood pressure diastolic decreased,gastrooesophageal reflux disease,complication associated with device,bone pain,tumour lysis syndrome,swelling face,intentional overdose,neurotoxicity,cystitis,blood creatine phosphokinase increased,nephrolithiasis,speech disorder,aphasia,restlessness,acne,hospitalisation,therapy non-responder,body temperature increased,blood lactate dehydrogenase increased,liver injury,haemoptysis,therapeutic response decreased,cognitive disorder,on and off phenomenon,thrombosis,cardio-respiratory arrest,cataract,viral infection,no adverse event,suicide attempt,haematuria,poor venous access,dry skin,abnormal uterine bleeding,medication error,respiratory tract infection,unevaluable event,epilepsy,burning sensation,drug reaction with eosinophilia and systemic symptoms,depressed mood,chronic obstructive pulmonary disease,lymphadenopathy,myocarditis,pancreatitis,injury,underdose,cerebral haemorrhage,hepatitis,hypophosphataemia,suicidal ideation,diabetic ketoacidosis,disorientation,throat irritation,lactic acidosis,cardiac failure congestive,hypophagia,dysuria,metabolic acidosis,encephalopathy,hypomagnesaemia,type 2 diabetes mellitus,skin disorder,haematocrit decreased,product quality issue,respiratory distress,sars-cov-2 test positive,chronic kidney disease,adrenal insufficiency,transaminases increased,eczema,osteonecrosis of jaw,red blood cell sedimentation rate increased,pericardial effusion,adverse event,pelvic pain,haematoma,cerebral infarction,ocular hyperaemia,gastroenteritis,pollakiuria,adverse drug reaction,fibromyalgia,neuralgia,immune-mediated enterocolitis,atelectasis,skin exfoliation,drug eruption,ear infection,pallor,plasma cell myeloma,prescribed underdose,fungal infection,oral herpes,frequent bowel movements,skin discolouration,dysgeusia,palmar-plantar erythrodysaesthesia syndrome,ataxia,hereditary angioedema,disseminated intravascular coagulation,stoma site discharge,heavy menstrual bleeding,musculoskeletal pain,muscle rigidity,eating disorder,dysarthria,depressed level of consciousness,pyelonephritis,gastric disorder,taste disorder,renal disorder,tachypnoea,hypercalcaemia,urinary retention,hyperthyroidism,skin lesion,weight fluctuation,pulmonary oedema,leukocytosis,tooth disorder,jaundice,amnesia,diverticulitis,haemophagocytic lymphohistiocytosis,rheumatoid factor positive,multiple sclerosis relapse,dry eye,staphylococcal infection,lethargy,myelodysplastic syndrome,emotional distress,peritonitis,mental status changes,wrong technique in product usage process,hepatotoxicity,pain in jaw,ear pain,gait inability,incorrect product administration duration,liver function test increased,angina pectoris,melaena,enterocolitis,arrhythmia,injection site swelling,irritability,venoocclusive liver disease,sensation of foreign body,bacteraemia,road traffic accident,acute myocardial infarction,nervousness,oral pain,lymphopenia,gastritis,blood potassium decreased,enteritis,upper gastrointestinal haemorrhage,blood pressure diastolic increased,cholangitis,generalised oedema,drug abuse,immune effector cell-associated neurotoxicity syndrome,clostridium difficile infection,acute myeloid leukaemia,device use issue,limb injury,liver function test abnormal,localised infection,abscess,freezing phenomenon,acute hepatic failure,injection site erythema,prescribed overdose,respiratory disorder,faecal calprotectin increased,sleep apnoea syndrome,osteoporosis,angioedema,joint injury,poor quality sleep,hemiparesis,disturbance in attention,eye pain,appendicitis,breast cancer,pulmonary hypertension,polyneuropathy,motor dysfunction,facial paralysis,presyncope,erectile dysfunction,tubulointerstitial nephritis,tinnitus,blood urea increased,abdominal pain lower,hepatitis acute,anaphylactic shock,aphthous ulcer,product prescribing error,cytomegalovirus infection,conjunctivitis,tooth infection,obesity,joint stiffness,cardiac disorder,hypoalbuminaemia,blood pressure diastolic abnormal,orthostatic hypotension,hyperuricaemia,progressive multifocal leukoencephalopathy,mental disorder,limb discomfort,malnutrition,fluid retention,urinary incontinence,pneumothorax,full blood count abnormal,hypoacusis,cholelithiasis,blood calcium decreased,nervous system disorder,pulmonary arterial hypertension,anal abscess,knee arthroplasty,coagulopathy,toothache,wound infection,stoma site erythema,cardiac failure acute,drug level increased,product administration error,mouth ulceration,shock,myositis,drug level above therapeutic,clostridium difficile colitis,dermatitis,chromaturia,ileus,disease recurrence,device occlusion,drug level decreased,cardiogenic shock,serum ferritin increased,crying,pancreatitis acute,rash erythematous,peripheral sensory neuropathy,pharyngitis,intervertebral disc protrusion,acute lymphocytic leukaemia recurrent,hepatic encephalopathy,hip arthroplasty,haemorrhoids,haematemesis,lip swelling,rheumatic fever,cytopenia,throat tightness,unintentional medical device removal,therapy interrupted,respiratory rate increased,gastroenteritis viral,metastases to liver,cyanosis,subdural haematoma,fear,acute respiratory distress syndrome,head injury,hyperbilirubinaemia,transient ischaemic attack,red cell distribution width increased,infusion site pain,ischaemic stroke,generalised tonic-clonic seizure,laryngitis,osteomyelitis,device related infection,cholecystitis,pneumocystis jirovecii pneumonia,gestational diabetes,skin infection,sedation,sinus tachycardia,oesophagitis,nocturia,altered state of consciousness,swollen tongue,small intestinal obstruction,eosinophilia,product dose omission in error,coordination abnormal,large intestine perforation,lipase increased,neutropenic sepsis,pulmonary fibrosis,initial insomnia,sciatica,ejection fraction decreased,injection site reaction,feeling cold,mood altered,oropharyngeal discomfort,hepatic steatosis,hepatic cirrhosis,thrombotic microangiopathy,subarachnoid haemorrhage,blood sodium decreased,diplopia,tooth abscess,muscle spasticity,cyst,musculoskeletal disorder,pulmonary congestion,coronary artery disease,lung infiltration,neoplasm malignant,faeces discoloured,ulcer,infusion site extravasation,parkinson^s disease,urosepsis,neutrophil count increased,c-reactive protein abnormal,encephalitis,rash macular,embolism,psychotic disorder,device leakage,circulatory collapse,lacrimation increased,bursitis,"hallucination, visual",diabetes mellitus inadequate control,blood pressure systolic abnormal,uveitis,pregnancy,escherichia urinary tract infection,activated partial thromboplastin time prolonged,pneumonia bacterial,stevens-johnson syndrome,sensory loss,toxic epidermal necrolysis,movement disorder,bradykinesia,bronchopulmonary aspergillosis,emotional disorder,glomerular filtration rate decreased,drug ineffective for unapproved indication,blood triglycerides increased,middle insomnia,hypercholesterolaemia,gastric ulcer,tendonitis,inappropriate antidiuretic hormone secretion,ventricular fibrillation,premature baby,myasthenia gravis,treatment noncompliance,dermatitis acneiform,foot deformity,brain oedema,haemarthrosis,guillain-barre syndrome,anhedonia,skin cancer,myoclonus,spinal disorder,pulmonary toxicity,erythema multiforme,hypersomnia,swollen joint count increased,skin laceration,hypernatraemia,joint dislocation,mitral valve incompetence,cardiomegaly,gastrointestinal infection,sinus disorder,secretion discharge,abnormal dreams,anal fistula,wrong technique in device usage process,hypertensive crisis,impaired quality of life,abnormal behaviour,deafness,abnormal faeces,defaecation urgency,agranulocytosis,sudden death,laboratory test abnormal,hepatitis fulminant,oral candidiasis,renal tubular necrosis,haemorrhage intracranial,squamous cell carcinoma,petechiae,anal fissure,spinal osteoarthritis,hyperlipidaemia,pharyngeal swelling,cytomegalovirus infection reactivation,platelet count increased,fistula,blood albumin decreased,gout,sinus congestion,bacterial infection,injection site pruritus,toxic skin eruption,multiple sclerosis,labelled drug-drug interaction medication error,rib fracture,duodenal ulcer,hypokinesia,eye disorder,serotonin syndrome,femur fracture,vasculitis,dysstasia,left ventricular dysfunction,device malfunction,international normalised ratio increased,intestinal ischaemia,blood phosphorus increased,blood uric acid increased,radiation pneumonitis,bone density decreased,unresponsive to stimuli,vascular device infection,restless legs syndrome,nodule,flank pain,visual acuity reduced,dementia,joint range of motion decreased,vaginal haemorrhage,blood iron decreased,panic attack,demyelination,feeding disorder,pain of skin,mydriasis,blood urine present,quality of life decreased,hip fracture,therapy cessation,live birth,nephrotic syndrome,hiatus hernia,incorrect route of product administration,poisoning deliberate,candida infection,immune-mediated hepatitis,product storage error,atrial flutter,intentional dose omission,respiratory arrest,ankle fracture,body temperature fluctuation,device difficult to use,hemiplegia,blindness,menstruation irregular,non-cardiac chest pain,nightmare,hypothermia,muscle atrophy,vaginal discharge,drug tolerance decreased,dental caries,sneezing,injection site mass,hypertransaminasaemia,escherichia infection,fibrin d dimer increased,delusion,lung consolidation,proctalgia,pulmonary mass,sleep disorder due to a general medical condition,anger,staphylococcal sepsis,tension,product availability issue,face oedema,tricuspid valve incompetence,injection site bruising,respiratory tract congestion,splenomegaly,lung opacity,hydronephrosis,erythema nodosum,drug specific antibody present,injection site haemorrhage,hypogammaglobulinaemia,abortion spontaneous,kidney infection,immune thrombocytopenia,bone erosion,hypopituitarism,supraventricular tachycardia,blood pressure abnormal,obstructive airways disorder,ankylosing spondylitis,blood potassium increased,spinal pain,blood glucose decreased,electrolyte imbalance,concomitant disease aggravated,intestinal perforation,tongue disorder,hyperammonaemia,thyroid disorder,shock haemorrhagic,arteriosclerosis,anal incontinence,prostate cancer,diarrhoea haemorrhagic,acute coronary syndrome,lower limb fracture,hepatitis cholestatic,mouth haemorrhage,renal cyst,skin necrosis,rales,fear of injection,mean cell volume increased,enthesopathy,sputum discoloured,viral upper respiratory tract infection,glycosylated haemoglobin increased,photosensitivity reaction,immune reconstitution inflammatory syndrome,intestinal haemorrhage,troponin increased,ovarian cyst,mental impairment,cardiomyopathy,device deployment issue,skin fissures,cholecystitis acute,faeces soft,respiratory syncytial virus infection,joint effusion,premature delivery,walking aid user,withdrawal syndrome,chest x-ray abnormal,needle issue,vertigo positional,aortic valve incompetence,hyperthermia,hypervolaemia,drug dose omission by device,myocardial ischaemia,blood thyroid stimulating hormone increased,gastrointestinal pain,euglycaemic diabetic ketoacidosis,paronychia,renal pain,malignant melanoma,surgery,eosinophil count increased,device material issue,seasonal allergy,fracture,pulmonary haemorrhage,tenderness,psychiatric symptom,eye swelling,dermatitis allergic,muscle tightness,status epilepticus,philadelphia positive acute lymphocytic leukaemia,amylase increased,atrioventricular block complete,asphyxia,cutaneous vasculitis,head discomfort,rash pustular,spinal compression fracture,type 1 diabetes mellitus,brain injury,ageusia,troponin i increased,eye pruritus,thermal burn,metastases to central nervous system,breath sounds abnormal,tenosynovitis,hepatocellular injury,general physical condition abnormal,pulmonary alveolar haemorrhage,eye irritation,dissociation,musculoskeletal discomfort,metastases to lung,full blood count decreased,stoma site pain,skin irritation,extra dose administered,panniculitis,aspiration,iron deficiency anaemia,haemolysis,hyperphosphataemia,mean cell haemoglobin decreased,hypophysitis,suspected covid-19,lymphoma,rash papular,decubitus ulcer,cold sweat,musculoskeletal chest pain,scoliosis,tonsillitis,upper limb fracture,bowel movement irregularity,grip strength decreased,hernia,vitamin d decreased,sinus bradycardia,postoperative wound infection,hepatic lesion,rhinitis,impaired work ability,impaired gastric emptying,nerve injury,metastases to bone,lung neoplasm malignant,neuroleptic malignant syndrome,psychomotor hyperactivity,rheumatoid nodule,brain stem glioma,lip dry,colon cancer,fulminant type 1 diabetes mellitus,vitamin b12 deficiency,inguinal hernia,n-terminal prohormone brain natriuretic peptide increased,dystonia,hepatic cyst,scab,shunt stenosis,hepatomegaly,mass,hypovolaemic shock,abscess limb,pregnancy with implant contraceptive,product substitution issue,photophobia,incorrect drug administration rate,tuberculosis,right ventricular failure,faeces hard,necrosis,acidosis,hepatocellular carcinoma,retinal detachment,post procedural infection,blood parathyroid hormone decreased,ventricular hypokinesia,sjogren^s syndrome,femoral neck fracture,pyoderma gangrenosum,lupus-like syndrome,hiccups,herpes simplex,uterine perforation,abdominal abscess,monocyte count increased,enterocolitis infectious,nerve compression,erysipelas,appetite disorder,gastric haemorrhage,gingival bleeding,bone marrow failure,urine output decreased,inflammatory bowel disease,granuloma skin,failure to thrive,alanine aminotransferase abnormal,skin haemorrhage,bronchospasm,ventricular extrasystoles,ear discomfort,haemorrhoidal haemorrhage,left ventricular hypertrophy,completed suicide,squamous cell carcinoma of skin,affect lability,escherichia sepsis,inflammatory marker increased,ligament sprain,dermatitis contact,immunosuppression,immunodeficiency,drug dependence,abdominal tenderness,thyroiditis,diastolic dysfunction,appendicolith,aphonia,enterococcal infection,systemic inflammatory response syndrome,pharyngitis streptococcal,brain natriuretic peptide increased,dizziness postural,eyelid oedema,scar,glaucoma,purpura,keratopathy,diffuse large b-cell lymphoma,bronchial disorder,cardiac failure chronic,temperature intolerance,cerebral ischaemia,post procedural complication,upper respiratory tract inflammation,foetal death,sensory disturbance,incontinence,foot fracture,autoimmune disorder,autoimmune hepatitis,localised oedema,peripheral coldness
1,1,pr,2014,health,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,pr,2014,body,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
