ndc11,ndc9,unit_price,year,generic_brand
60687070011,606870700,0.2725,2023,1
65162057310,651620573,0.2725,2022,1
68084070401,680840704,0.2725,2022,1
68084070411,680840704,0.2725,2022,1
527133201,5271332,0.21644,2022,1
832051000,8320510,0.21644,2022,1
51293064501,512930645,0.21644,2022,1
53746057101,537460571,0.21644,2022,1
65162057110,651620571,0.21644,2022,1
527132901,5271329,0.44215,2022,1
832051300,8320513,0.44215,2022,1
832051301,8320513,0.44215,2022,1
832051389,8320513,0.44215,2022,1
51293064801,512930648,0.44215,2022,1
53746057401,537460574,0.44215,2022,1
65162057410,651620574,0.44215,2022,1
76478000105,764780001,26.4448,2022,0
76478000205,764780002,29.17987,2021,0
65024610,650246,31.34805,2022,0
310460012,3104600,36.51643,2022,0
50419040701,504190407,8.32036,2022,0
50419040703,504190407,8.32036,2022,0
904601946,9046019,0.26048,2022,1
16714081601,167140816,0.26048,2022,1
16714081602,167140816,0.26048,2022,1
16729002301,167290023,0.26048,2022,1
16729002310,167290023,0.26048,2022,1
47335048583,473350485,0.26048,2022,1
47335048588,473350485,0.26048,2022,1
60505264201,605052642,0.26048,2022,1
60505264203,605052642,0.26048,2022,1
62559089030,625590890,0.26048,2022,1
24338001009,243380010,4.19269,2022,0
24338001018,243380010,4.19269,2022,0
50261021130,502610211,7.70545,2023,0
61958250101,619582501,115.80736,2022,0
61958250103,619582501,115.80736,2022,0
60505058304,605050583,24.64444,2022,1
62332050725,623320507,24.64444,2022,1
68180042901,681800429,24.64444,2022,1
70069040101,700690401,24.64444,2022,1
72266013901,722660139,24.64444,2022,1
60505058301,605050583,31.106,2022,1
62332050705,623320507,31.106,2022,1
68180042902,681800429,31.106,2022,1
70069040201,700690402,31.106,2022,1
72266014001,722660140,31.106,2022,1
781620675,7816206,26.0344,2022,1
50383091205,503830912,26.0344,2022,1
62332051105,623320511,26.0344,2022,1
781620693,7816206,31.0875,2022,1
50383091203,503830912,31.0875,2022,1
62332051103,623320511,31.0875,2022,1
65041918,650419,0.42,2022,0
536123801,5361238,0.26335,2022,1
574705012,5747050,0.26335,2022,1
574705050,5747050,0.26335,2022,1
904698112,9046981,0.26335,2022,1
904698160,9046981,0.26335,2022,1
904714212,9047142,0.26335,2022,1
904714260,9047142,0.26335,2022,1
904640761,9046407,0.0349,2022,1
904674817,9046748,0.0349,2022,1
904674860,9046748,0.0349,2022,1
904674880,9046748,0.0349,2022,1
904131546,9041315,0.06998,2022,1
904720546,9047205,0.06998,2022,1
29300012701,293000127,0.36205,2022,1
29300012713,293000127,0.36205,2022,1
52817027110,528170271,0.36205,2022,1
52817027130,528170271,0.36205,2022,1
62332060430,623320604,0.36205,2022,1
62332060431,623320604,0.36205,2022,1
65862008701,658620087,0.36205,2022,1
70954045610,709540456,0.36205,2022,1
70954045620,709540456,0.36205,2022,1
29300012601,293000126,0.28915,2022,1
29300012613,293000126,0.28915,2022,1
50268012711,502680127,0.28915,2022,1
50268012715,502680127,0.28915,2022,1
52817027010,528170270,0.28915,2022,1
52817027030,528170270,0.28915,2022,1
62332060330,623320603,0.28915,2022,1
62332060331,623320603,0.28915,2022,1
65862008601,658620086,0.28915,2022,1
70954045510,709540455,0.28915,2022,1
70954045520,709540455,0.28915,2022,1
93324356,933243,0.2786,2022,1
378050501,3780505,0.2786,2022,1
29300018901,293000189,0.2786,2022,1
29300018905,293000189,0.2786,2022,1
29300018913,293000189,0.2786,2022,1
42799092201,427990922,0.2786,2022,1
42799092202,427990922,0.2786,2022,1
42799092230,427990922,0.2786,2022,1
68462088001,684620880,0.2786,2022,1
68462088005,684620880,0.2786,2022,1
68462088030,684620880,0.2786,2022,1
70954041410,709540414,0.2786,2022,1
70954041430,709540414,0.2786,2022,1
70954041440,709540414,0.2786,2022,1
93324101,933241,0.28733,2022,1
378050101,3780501,0.28733,2022,1
29300018701,293000187,0.28733,2022,1
29300018705,293000187,0.28733,2022,1
29300018713,293000187,0.28733,2022,1
42799092001,427990920,0.28733,2022,1
42799092002,427990920,0.28733,2022,1
42799092030,427990920,0.28733,2022,1
68462087801,684620878,0.28733,2022,1
68462087805,684620878,0.28733,2022,1
68462087830,684620878,0.28733,2022,1
70954041210,709540412,0.28733,2022,1
70954041230,709540412,0.28733,2022,1
93324201,933242,0.2763,2022,1
378050301,3780503,0.2763,2022,1
29300018801,293000188,0.2763,2022,1
29300018805,293000188,0.2763,2022,1
29300018813,293000188,0.2763,2022,1
42799092101,427990921,0.2763,2022,1
42799092102,427990921,0.2763,2022,1
42799092130,427990921,0.2763,2022,1
68462087901,684620879,0.2763,2022,1
68462087905,684620879,0.2763,2022,1
68462087930,684620879,0.2763,2022,1
70954041310,709540413,0.2763,2022,1
70954041330,709540413,0.2763,2022,1
70954041340,709540413,0.2763,2022,1
68180086473,681800864,0.40792,2022,1
68180086573,681800865,0.16073,2022,1
68180086673,681800866,0.19844,2022,1
536106139,5361061,0.01209,2022,1
55494012060,554940120,11.19506,2022,0
173085914,1730859,5.0888,2022,0
173085910,1730859,6.14119,2022,0
173088214,1730882,5.03771,2022,0
173088210,1730882,6.13798,2022,0
75788011504,757880115,119.82413,2022,0
310461612,3104616,54.65261,2022,0
310461639,3104616,54.7899,2022,0
68462031629,684620316,0.43409,2022,1
186077660,1860776,6.80617,2022,0
186077739,1860777,6.79483,2022,0
186077760,1860777,6.79483,2022,0
17478071512,174780715,0.52527,2022,1
24208041115,242080411,0.52527,2022,1
61314014315,613140143,0.52527,2022,1
70069023301,700690233,0.52527,2022,1
71921018515,719210185,0.52527,2022,1
17478071511,174780715,0.61763,2022,1
24208041110,242080411,0.61763,2022,1
61314014310,613140143,0.61763,2022,1
70069023201,700690232,0.61763,2022,1
71921018510,719210185,0.61763,2022,1
17478071510,174780715,0.73765,2022,1
24208041105,242080411,0.73765,2022,1
61314014305,613140143,0.73765,2022,1
70069023101,700690231,0.73765,2022,1
71921018505,719210185,0.73765,2022,1
60505056403,605050564,20.72262,2022,1
61314014415,613140144,20.72262,2022,1
82182077315,821820773,20.72262,2022,1
60505056402,605050564,22.06371,2022,1
61314014410,613140144,22.06371,2022,1
82182077310,821820773,22.06371,2022,1
60505056401,605050564,23.45326,2022,1
61314014405,613140144,23.45326,2022,1
82182077305,821820773,23.45326,2022,1
591242212,5912422,27.64956,2022,1
781718685,7817186,27.64956,2022,1
60505058903,605050589,27.64956,2022,1
60505622502,605056225,27.64956,2022,1
82182045515,821820455,27.64956,2022,1
591242226,5912422,28.58953,2022,1
781718675,7817186,28.58953,2022,1
60505058901,605050589,28.58953,2022,1
60505622500,605056225,28.58953,2022,1
82182045505,821820455,28.58953,2022,1
591242279,5912422,29.90178,2022,1
781718670,7817186,29.90178,2022,1
60505058902,605050589,29.90178,2022,1
60505622501,605056225,29.90178,2022,1
82182045510,821820455,29.90178,2022,1
591212712,5912127,14.09852,2022,1
781601485,7816014,14.09852,2022,1
68682046415,686820464,14.09852,2022,1
591212779,5912127,18.38505,2022,1
781601470,7816014,18.38505,2022,1
68682046410,686820464,18.38505,2022,1
50474087015,504740870,4.14595,2022,0
50474077009,504740770,20.77231,2022,0
50474077066,504740770,20.77231,2022,0
50474047009,504740470,20.68245,2022,0
50474047066,504740470,20.68245,2022,0
50474057009,504740570,20.67428,2022,0
50474057066,504740570,20.67428,2022,0
50474067066,504740670,20.84466,2022,0
50383024971,503830249,55.53698,2022,1
62332050817,623320508,55.53698,2022,1
72266014201,722660142,55.53698,2022,1
574010601,5740106,1.43378,2022,1
574010603,5740106,1.43378,2022,1
781532501,7815325,1.43378,2022,1
781532531,7815325,1.43378,2022,1
60687028611,606870286,1.43378,2022,1
60687028621,606870286,1.43378,2022,1
63304096201,633040962,1.43378,2022,1
63304096230,633040962,1.43378,2022,1
378709601,3787096,4.33954,2022,1
378709693,3787096,4.33954,2022,1
63304015801,633040158,4.33954,2022,1
63304015830,633040158,4.33954,2022,1
68382011006,683820110,4.33954,2022,1
121093316,1210933,0.06186,2022,1
527530270,5275302,0.06186,2022,1
574110416,5741104,0.06186,2022,1
42192060716,421920607,0.06186,2022,1
51672416509,516724165,0.06186,2022,1
60432027516,604320275,0.06186,2022,1
71930002643,719300026,0.06186,2022,1
121093304,1210933,0.08484,2022,1
527530264,5275302,0.08484,2022,1
574110404,5741104,0.08484,2022,1
42192060704,421920607,0.08484,2022,1
51672416508,516724165,0.08484,2022,1
60432027504,604320275,0.08484,2022,1
49708075441,497080754,49.65575,2022,0
63402091130,634020911,8.982,2022,0
187000201,1870002,4.5513,2022,0
187000260,1870002,4.57243,2022,0
93681555,936815,0.71614,2022,1
93681573,936815,0.71614,2022,1
115168774,1151687,0.71614,2022,1
487960101,4879601,0.71614,2022,1
487960130,4879601,0.71614,2022,1
781751587,7817515,0.71614,2022,1
16714001830,167140018,0.71614,2022,1
47335063149,473350631,0.71614,2022,1
69097031853,690970318,0.71614,2022,1
69097031887,690970318,0.71614,2022,1
76282064038,762820640,0.71614,2022,1
93681655,936816,0.50004,2022,1
93681673,936816,0.50004,2022,1
115168974,1151689,0.50004,2022,1
487970101,4879701,0.50004,2022,1
487970130,4879701,0.50004,2022,1
781751687,7817516,0.50004,2022,1
16714001930,167140019,0.50004,2022,1
47335063249,473350632,0.50004,2022,1
60687052483,606870524,0.50004,2022,1
68180098430,681800984,0.50004,2022,1
69097031953,690970319,0.50004,2022,1
69097031987,690970319,0.50004,2022,1
76204001801,762040018,0.50004,2022,1
76282064138,762820641,0.50004,2022,1
93681773,936817,3.60592,2022,1
781751787,7817517,3.60592,2022,1
16714002030,167140020,3.60592,2022,1
47335063349,473350633,3.60592,2022,1
69097032153,690970321,3.60592,2022,1
69097032187,690970321,3.60592,2022,1
536111248,5361112,1.73665,2022,1
46122038976,461220389,1.73665,2022,1
60505612902,605056129,1.73665,2022,1
574985510,5749855,0.65628,2022,1
16714082901,167140829,0.65628,2022,1
60687059632,606870596,0.65628,2022,1
60687059633,606870596,0.65628,2022,1
68382072001,683820720,0.65628,2022,1
51862058001,518620580,0.65628,2022,1
65162077810,651620778,0.65628,2022,1
378450093,3784500,31.30718,2022,1
591251030,5912510,31.30718,2022,1
68682030930,686820309,31.30718,2022,1
310737020,3107370,22.79823,2022,1
310737220,3107372,19.80745,2022,1
70000014701,700000147,0.02016,2022,1
185012801,1850128,0.2247,2022,1
185012805,1850128,0.2247,2022,1
832054011,8320540,0.2247,2022,1
14539070001,145390700,0.2247,2022,1
14539070005,145390700,0.2247,2022,1
42799011901,427990119,0.2247,2022,1
50268013011,502680130,0.2247,2022,1
50268013015,502680130,0.2247,2022,1
68382052501,683820525,0.2247,2022,1
69238148901,692381489,0.2247,2022,1
185012901,1850129,0.22561,2022,1
185012905,1850129,0.22561,2022,1
832054111,8320541,0.22561,2022,1
904701604,9047016,0.22561,2022,1
904701606,9047016,0.22561,2022,1
904701661,9047016,0.22561,2022,1
14539070101,145390701,0.22561,2022,1
14539070105,145390701,0.22561,2022,1
42799012001,427990120,0.22561,2022,1
42799012002,427990120,0.22561,2022,1
50268013111,502680131,0.22561,2022,1
50268013115,502680131,0.22561,2022,1
60687038401,606870384,0.22561,2022,1
60687038411,606870384,0.22561,2022,1
60687038425,606870384,0.22561,2022,1
60687038495,606870384,0.22561,2022,1
68382052601,683820526,0.22561,2022,1
68382052605,683820526,0.22561,2022,1
69238149001,692381490,0.22561,2022,1
69238149005,692381490,0.22561,2022,1
185013001,1850130,0.4243,2022,1
185013005,1850130,0.4243,2022,1
832054211,8320542,0.4243,2022,1
14539070201,145390702,0.4243,2022,1
14539070205,145390702,0.4243,2022,1
42799012101,427990121,0.4243,2022,1
42799012102,427990121,0.4243,2022,1
50268013211,502680132,0.4243,2022,1
50268013215,502680132,0.4243,2022,1
60687053501,606870535,0.4243,2022,1
60687053511,606870535,0.4243,2022,1
68382052701,683820527,0.4243,2022,1
68382052705,683820527,0.4243,2022,1
69238149101,692381491,0.4243,2022,1
69238149105,692381491,0.4243,2022,1
93365721,933657,39.60721,2022,1
93365740,933657,39.60721,2022,1
42858049340,428580493,39.60721,2022,1
47781040704,477810407,39.60721,2022,1
60505707705,605057077,39.60721,2022,1
69238120302,692381203,39.60721,2022,1
93365821,933658,66.86469,2022,1
93365840,933658,66.86469,2022,1
42858058640,428580586,66.86469,2022,1
47781041904,477810419,66.86469,2022,1
60505707805,605057078,66.86469,2022,1
69238120402,692381204,66.86469,2022,1
54017613,540176,0.371,2022,1
228315603,2283156,0.371,2022,1
904715404,9047154,0.371,2022,1
42858050103,428580501,0.371,2022,1
50383092493,503830924,0.371,2022,1
60687048111,606870481,0.371,2022,1
60687048121,606870481,0.371,2022,1
62756045983,627560459,0.371,2022,1
93365921,933659,87.16506,2022,1
93365940,933659,87.16506,2022,1
42858083940,428580839,87.16506,2022,1
47781040804,477810408,87.16506,2022,1
60505707905,605057079,87.16506,2022,1
69238120502,692381205,87.16506,2022,1
93365621,933656,25.21557,2022,1
93365640,933656,25.21557,2022,1
42858075040,428580750,25.21557,2022,1
47781040604,477810406,25.21557,2022,1
60505707505,605057075,25.21557,2022,1
69238120202,692381202,25.21557,2022,1
93323921,933239,62.84227,2022,1
93323940,933239,62.84227,2022,1
42858035340,428580353,62.84227,2022,1
60505707605,605057076,62.84227,2022,1
69238150502,692381505,62.84227,2022,1
54017713,540177,0.77644,2022,1
228315303,2283153,0.77644,2022,1
904715504,9047155,0.77644,2022,1
42858050203,428580502,0.77644,2022,1
50383093093,503830930,0.77644,2022,1
60687049211,606870492,0.77644,2022,1
60687049221,606870492,0.77644,2022,1
62756046083,627560460,0.77644,2022,1
378876816,3788768,6.9308,2022,1
378876893,3788768,6.9308,2022,1
43598058101,435980581,6.9308,2022,1
43598058130,435980581,6.9308,2022,1
47781035803,477810358,6.9308,2022,1
47781035811,477810358,6.9308,2022,1
52427071203,524270712,6.9308,2022,1
52427071211,524270712,6.9308,2022,1
378876516,3788765,2.4401,2022,1
378876593,3788765,2.4401,2022,1
43598057901,435980579,2.4401,2022,1
43598057930,435980579,2.4401,2022,1
47781035503,477810355,2.4401,2022,1
47781035511,477810355,2.4401,2022,1
52427069203,524270692,2.4401,2022,1
52427069211,524270692,2.4401,2022,1
54018813,540188,0.66543,2022,1
228315403,2283154,0.66543,2022,1
406192303,4061923,0.66543,2022,1
406800503,4068005,0.66543,2022,1
904700906,9047009,0.66543,2022,1
16729054910,167290549,0.66543,2022,1
42858060103,428580601,0.66543,2022,1
50268014411,502680144,0.66543,2022,1
50268014415,502680144,0.66543,2022,1
50383029493,503830294,0.66543,2022,1
60687062611,606870626,0.66543,2022,1
60687062665,606870626,0.66543,2022,1
62175045232,621750452,0.66543,2022,1
62756096983,627560969,0.66543,2022,1
65162041603,651620416,0.66543,2022,1
378876616,3788766,4.01828,2022,1
378876693,3788766,4.01828,2022,1
43598058001,435980580,4.01828,2022,1
43598058030,435980580,4.01828,2022,1
47781035603,477810356,4.01828,2022,1
47781035611,477810356,4.01828,2022,1
52427069403,524270694,4.01828,2022,1
52427069411,524270694,4.01828,2022,1
378876716,3788767,3.20999,2022,1
378876793,3788767,3.20999,2022,1
43598058201,435980582,3.20999,2022,1
43598058230,435980582,3.20999,2022,1
47781035703,477810357,3.20999,2022,1
47781035711,477810357,3.20999,2022,1
52427069803,524270698,3.20999,2022,1
52427069811,524270698,3.20999,2022,1
54018913,540189,0.99057,2022,1
228315503,2283155,0.99057,2022,1
228315567,2283155,0.99057,2022,1
406802003,4068020,0.99057,2022,1
904701006,9047010,0.99057,2022,1
16729055010,167290550,0.99057,2022,1
42858060203,428580602,0.99057,2022,1
50268014511,502680145,0.99057,2022,1
50268014515,502680145,0.99057,2022,1
50383028793,503830287,0.99057,2022,1
60687063711,606870637,0.99057,2022,1
60687063765,606870637,0.99057,2022,1
62175045832,621750458,0.99057,2022,1
62756097083,627560970,0.99057,2022,1
65162041503,651620415,0.99057,2022,1
904663661,9046636,0.1332,2022,1
23155019201,231550192,0.1332,2022,1
50268014311,502680143,0.1332,2022,1
50268014315,502680143,0.1332,2022,1
60505015701,605050157,0.1332,2022,1
60687035101,606870351,0.1332,2022,1
60687035111,606870351,0.1332,2022,1
68001030900,680010309,0.1332,2022,1
904663561,9046635,0.11346,2022,1
23155019101,231550191,0.11346,2022,1
50268014211,502680142,0.11346,2022,1
50268014215,502680142,0.11346,2022,1
60505015801,605050158,0.11346,2022,1
60687034001,606870340,0.11346,2022,1
60687034011,606870340,0.11346,2022,1
68001030800,680010308,0.11346,2022,1
185041001,1850410,0.10053,2022,1
185041005,1850410,0.10053,2022,1
185041060,1850410,0.10053,2022,1
591354005,5913540,0.10053,2022,1
591354060,5913540,0.10053,2022,1
13668043060,136680430,0.10053,2022,1
42806041001,428060410,0.10053,2022,1
42806041005,428060410,0.10053,2022,1
42806041060,428060410,0.10053,2022,1
43547028809,435470288,0.10053,2022,1
43547028810,435470288,0.10053,2022,1
43547028850,435470288,0.10053,2022,1
43598075101,435980751,0.10053,2022,1
43598075105,435980751,0.10053,2022,1
43598075160,435980751,0.10053,2022,1
47335073613,473350736,0.10053,2022,1
47335073686,473350736,0.10053,2022,1
47335073688,473350736,0.10053,2022,1
50228017401,502280174,0.10053,2022,1
50228017405,502280174,0.10053,2022,1
50228017460,502280174,0.10053,2022,1
68084069701,680840697,0.10053,2022,1
68084069711,680840697,0.10053,2022,1
70436005801,704360058,0.10053,2022,1
70436005802,704360058,0.10053,2022,1
185041501,1850415,0.08456,2022,1
185041505,1850415,0.08456,2022,1
185041552,1850415,0.08456,2022,1
185041560,1850415,0.08456,2022,1
591354105,5913541,0.08456,2022,1
591354125,5913541,0.08456,2022,1
591354160,5913541,0.08456,2022,1
904658561,9046585,0.08456,2022,1
904721461,9047214,0.08456,2022,1
13668043125,136680431,0.08456,2022,1
13668043160,136680431,0.08456,2022,1
42806041501,428060415,0.08456,2022,1
42806041505,428060415,0.08456,2022,1
42806041560,428060415,0.08456,2022,1
43547028909,435470289,0.08456,2022,1
43547028910,435470289,0.08456,2022,1
43547028950,435470289,0.08456,2022,1
43598075201,435980752,0.08456,2022,1
43598075205,435980752,0.08456,2022,1
43598075260,435980752,0.08456,2022,1
47335073713,473350737,0.08456,2022,1
47335073786,473350737,0.08456,2022,1
47335073788,473350737,0.08456,2022,1
50228017501,502280175,0.08456,2022,1
50228017505,502280175,0.08456,2022,1
50228017560,502280175,0.08456,2022,1
68084070825,680840708,0.08456,2022,1
68084070895,680840708,0.08456,2022,1
70436005901,704360059,0.08456,2022,1
70436005902,704360059,0.08456,2022,1
70436005922,704360059,0.08456,2022,1
591354360,5913543,0.28063,2022,1
591354376,5913543,0.28063,2022,1
43598086360,435980863,0.28063,2022,1
185111160,1851111,0.14419,2022,1
591354260,5913542,0.14419,2022,1
13668043260,136680432,0.14419,2022,1
42806041160,428060411,0.14419,2022,1
43547029009,435470290,0.14419,2022,1
43547029010,435470290,0.14419,2022,1
43598075360,435980753,0.14419,2022,1
47335073886,473350738,0.14419,2022,1
47335073888,473350738,0.14419,2022,1
50228017601,502280176,0.14419,2022,1
50228017660,502280176,0.14419,2022,1
70436006001,704360060,0.14419,2022,1
527241532,5272415,0.10079,2022,1
527241541,5272415,0.10079,2022,1
527241546,5272415,0.10079,2022,1
591333105,5913331,0.10079,2022,1
591333119,5913331,0.10079,2022,1
591333130,5913331,0.10079,2022,1
781552810,7815528,0.10079,2022,1
781552831,7815528,0.10079,2022,1
904708404,9047084,0.10079,2022,1
904708461,9047084,0.10079,2022,1
10370010103,103700101,0.10079,2022,1
10370010150,103700101,0.10079,2022,1
16571086203,165710862,0.10079,2022,1
16571086209,165710862,0.10079,2022,1
16571086250,165710862,0.10079,2022,1
16729044310,167290443,0.10079,2022,1
16729044315,167290443,0.10079,2022,1
16729044316,167290443,0.10079,2022,1
24979010102,249790101,0.10079,2022,1
24979010106,249790101,0.10079,2022,1
24979010107,249790101,0.10079,2022,1
42806034805,428060348,0.10079,2022,1
42806034809,428060348,0.10079,2022,1
42806034830,428060348,0.10079,2022,1
43598065505,435980655,0.10079,2022,1
43598065530,435980655,0.10079,2022,1
50228014405,502280144,0.10079,2022,1
50228014430,502280144,0.10079,2022,1
50268014011,502680140,0.10079,2022,1
50268014013,502680140,0.10079,2022,1
52817034550,528170345,0.10079,2022,1
58657071030,586570710,0.10079,2022,1
58657071050,586570710,0.10079,2022,1
58657071090,586570710,0.10079,2022,1
58657071230,586570712,0.10079,2022,1
58657071250,586570712,0.10079,2022,1
58657071290,586570712,0.10079,2022,1
60687031201,606870312,0.10079,2022,1
60687031211,606870312,0.10079,2022,1
63304072305,633040723,0.10079,2022,1
63304072330,633040723,0.10079,2022,1
63304072390,633040723,0.10079,2022,1
64679010201,646790102,0.10079,2022,1
64679010202,646790102,0.10079,2022,1
64679010205,646790102,0.10079,2022,1
68001032204,680010322,0.10079,2022,1
68001051903,680010519,0.10079,2022,1
68001051904,680010519,0.10079,2022,1
68001051905,680010519,0.10079,2022,1
68180031902,681800319,0.10079,2022,1
68180031906,681800319,0.10079,2022,1
68180031909,681800319,0.10079,2022,1
68382035305,683820353,0.10079,2022,1
68382035306,683820353,0.10079,2022,1
68382035316,683820353,0.10079,2022,1
69097087502,690970875,0.10079,2022,1
69097087505,690970875,0.10079,2022,1
69097087512,690970875,0.10079,2022,1
69367028805,693670288,0.10079,2022,1
69367028809,693670288,0.10079,2022,1
70436001002,704360010,0.10079,2022,1
70436001004,704360010,0.10079,2022,1
70436001006,704360010,0.10079,2022,1
527243032,5272430,0.14894,2022,1
527243041,5272430,0.14894,2022,1
527243046,5272430,0.14894,2022,1
781552910,7815529,0.14894,2022,1
781552931,7815529,0.14894,2022,1
904657304,9046573,0.14894,2022,1
10370010203,103700102,0.14894,2022,1
10370010250,103700102,0.14894,2022,1
16571086303,165710863,0.14894,2022,1
16571086309,165710863,0.14894,2022,1
16571086350,165710863,0.14894,2022,1
16729044410,167290444,0.14894,2022,1
16729044416,167290444,0.14894,2022,1
24979010202,249790102,0.14894,2022,1
24979010206,249790102,0.14894,2022,1
24979010207,249790102,0.14894,2022,1
42806034905,428060349,0.14894,2022,1
42806034909,428060349,0.14894,2022,1
43598065605,435980656,0.14894,2022,1
43598065630,435980656,0.14894,2022,1
45963014205,459630142,0.14894,2022,1
45963014230,459630142,0.14894,2022,1
45963014290,459630142,0.14894,2022,1
50228014505,502280145,0.14894,2022,1
50228014530,502280145,0.14894,2022,1
50228014590,502280145,0.14894,2022,1
50268014111,502680141,0.14894,2022,1
50268014115,502680141,0.14894,2022,1
52817034650,528170346,0.14894,2022,1
52817034690,528170346,0.14894,2023,1
58657071130,586570711,0.14894,2022,1
58657071150,586570711,0.14894,2022,1
58657071190,586570711,0.14894,2022,1
58657071330,586570713,0.14894,2022,1
58657071350,586570713,0.14894,2022,1
58657071390,586570713,0.14894,2022,1
63304072405,633040724,0.14894,2022,1
63304072430,633040724,0.14894,2022,1
63304072490,633040724,0.14894,2022,1
68001032103,680010321,0.14894,2022,1
68001032104,680010321,0.14894,2022,1
68001032105,680010321,0.14894,2022,1
68001052003,680010520,0.14894,2022,1
68001052004,680010520,0.14894,2022,1
68001052005,680010520,0.14894,2022,1
68084025211,680840252,0.14894,2022,1
68084025221,680840252,0.14894,2022,1
68180032002,681800320,0.14894,2022,1
68180032006,681800320,0.14894,2022,1
68180032009,681800320,0.14894,2022,1
69097087602,690970876,0.14894,2022,1
69097087612,690970876,0.14894,2022,1
69367028905,693670289,0.14894,2022,1
69367028909,693670289,0.14894,2022,1
70436001102,704360011,0.14894,2022,1
70436001104,704360011,0.14894,2022,1
70436001106,704360011,0.14894,2022,1
76282048130,762820481,0.14894,2022,1
47781063730,477810637,9.06521,2022,1
64679083001,646790830,9.06521,2022,1
93005401,930054,0.03771,2022,1
93005405,930054,0.03771,2022,1
378115001,3781150,0.03771,2022,1
378115005,3781150,0.03771,2022,1
904712161,9047121,0.03771,2022,1
16729020201,167290202,0.03771,2022,1
16729020216,167290202,0.03771,2022,1
23155002401,231550024,0.03771,2022,1
23155002405,231550024,0.03771,2022,1
24689090701,246890907,0.03771,2022,1
24689090705,246890907,0.03771,2022,1
29300024501,293000245,0.03771,2022,1
29300024505,293000245,0.03771,2022,1
42543074207,425430742,0.03771,2022,1
42806008401,428060084,0.03771,2022,1
42806008405,428060084,0.03771,2022,1
42806066301,428060663,0.03771,2022,1
42806066305,428060663,0.03771,2022,1
51079098601,510790986,0.03771,2022,1
51079098620,510790986,0.03771,2022,1
59651039101,596510391,0.03771,2022,1
59651039105,596510391,0.03771,2022,1
64380074206,643800742,0.03771,2022,1
64380074207,643800742,0.03771,2022,1
64380074208,643800742,0.03771,2022,1
68382018101,683820181,0.03771,2022,1
68382018105,683820181,0.03771,2022,1
69238111701,692381117,0.03771,2022,1
69238111705,692381117,0.03771,2022,1
69584009210,695840092,0.03771,2022,1
69584009250,695840092,0.03771,2022,1
72888006401,728880064,0.03771,2022,1
72888006405,728880064,0.03771,2022,1
75834026801,758340268,0.03771,2022,1
75834026805,758340268,0.03771,2022,1
93100301,931003,0.04675,2022,1
93100305,931003,0.04675,2022,1
378116505,3781165,0.04675,2022,1
378116580,3781165,0.04675,2022,1
378116591,3781165,0.04675,2022,1
904689961,9046899,0.04675,2022,1
16729020301,167290203,0.04675,2022,1
16729020312,167290203,0.04675,2022,1
23155002501,231550025,0.04675,2022,1
23155002505,231550025,0.04675,2022,1
23155002506,231550025,0.04675,2022,1
23155002508,231550025,0.04675,2022,1
24689092101,246890921,0.04675,2022,1
24689092105,246890921,0.04675,2022,1
24689092106,246890921,0.04675,2022,1
29300024601,293000246,0.04675,2022,1
29300024605,293000246,0.04675,2022,1
29300024616,293000246,0.04675,2022,1
29300024618,293000246,0.04675,2022,1
42806008501,428060085,0.04675,2022,1
42806008505,428060085,0.04675,2022,1
42806066401,428060664,0.04675,2022,1
42806066405,428060664,0.04675,2022,1
50268013511,502680135,0.04675,2022,1
50268013515,502680135,0.04675,2022,1
51079096001,510790960,0.04675,2022,1
51079096020,510790960,0.04675,2022,1
59651039201,596510392,0.04675,2022,1
59651039205,596510392,0.04675,2022,1
64380074303,643800743,0.04675,2022,1
64380074318,643800743,0.04675,2022,1
68382018201,683820182,0.04675,2022,1
68382018205,683820182,0.04675,2022,1
69238111801,692381118,0.04675,2022,1
69238111805,692381118,0.04675,2022,1
69238111806,692381118,0.04675,2022,1
69584009310,695840093,0.04675,2022,1
69584009350,695840093,0.04675,2022,1
72888006501,728880065,0.04675,2022,1
72888006505,728880065,0.04675,2022,1
72888006560,728880065,0.04675,2022,1
75834026901,758340269,0.04675,2022,1
75834026905,758340269,0.04675,2022,1
75834026960,758340269,0.04675,2022,1
93520005,935200,0.17352,2022,1
93520006,935200,0.17352,2022,1
378117591,3781175,0.17352,2022,1
16729028912,167290289,0.17352,2022,1
23155009705,231550097,0.17352,2022,1
23155009706,231550097,0.17352,2022,1
24689093306,246890933,0.17352,2022,1
29300024705,293000247,0.17352,2022,1
29300024716,293000247,0.17352,2022,1
42543074403,425430744,0.17352,2022,1
42806008660,428060086,0.17352,2022,1
42806066560,428060665,0.17352,2022,1
51079099401,510790994,0.17352,2022,1
51079099420,510790994,0.17352,2022,1
59651039360,596510393,0.17352,2022,1
64380074403,643800744,0.17352,2022,1
68382018305,683820183,0.17352,2022,1
68382018314,683820183,0.17352,2022,1
69238111906,692381119,0.17352,2022,1
69584009406,695840094,0.17352,2022,1
69584009450,695840094,0.17352,2022,1
72888006605,728880066,0.17352,2022,1
72888006660,728880066,0.17352,2022,1
75834027060,758340270,0.17352,2022,1
93005301,930053,0.02779,2022,1
93005305,930053,0.02779,2022,1
378114001,3781140,0.02779,2022,1
378114005,3781140,0.02779,2022,1
904712261,9047122,0.02779,2022,1
